insp_guid,ili_id,iliyr,joint_number,feature_number,cluster_number,feature_ type,distance ,joint_length,,dist_to_us,dist_to_gs,length,wideth,depth,wall_surface,estimated_repair_factor,burst_pressure,wall_thickness,od_restriction,latitude,longitude,elevation
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,890,,Metal Loss,4311.697,19.654,,2.609,17.045,8,10,0.17,Internal,0.495,20041,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,891,,Metal Loss,4312.086,19.654,,2.998,16.656,4,6,0.12,Internal,0.493,20122,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,892,,Metal Loss,4312.629,19.654,,3.541,16.113,8,8,0.15,Internal,0.495,20054,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,893,,Metal Loss,4312.982,19.654,,3.894,15.76,10,6,0.14,Internal,0.496,20020,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,894,,Metal Loss,4313.176,19.654,,4.088,15.566,8,11,0.24,Internal,0.497,19991,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,895,,Metal Loss,4313.628,19.654,,4.54,15.114,8,14,0.1,Internal,0.494,20085,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,896,,Metal Loss,4313.663,19.654,,4.575,15.079,8,6,0.18,Internal,0.496,20034,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,897,,Metal Loss,4313.691,19.654,,4.603,15.051,4,6,0.14,Internal,0.494,20118,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,898,,Metal Loss,4313.762,19.654,,4.674,14.98,12,12,0.17,Internal,0.498,19932,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,899,,Metal Loss,4313.855,19.654,,4.767,14.887,8,12,0.17,Internal,0.495,20041,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,900,,Metal Loss,4313.936,19.654,,4.848,14.806,4,6,0.22,Internal,0.494,20104,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,901,,Metal Loss,4314.007,19.654,,4.919,14.735,8,12,0.21,Internal,0.496,20013,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,902,,Metal Loss,4314.046,19.654,,4.958,14.696,4,8,0.24,Internal,0.494,20100,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,903,,Metal Loss,4314.67,19.654,,5.582,14.072,8,10,0.28,Internal,0.498,19959,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,904,,Metal Loss,4314.946,19.654,,5.858,13.796,4,8,0.14,Internal,0.494,20118,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,905,,Metal Loss,4315.383,19.654,,6.295,13.359,4,8,0.15,Internal,0.494,20117,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,906,,Metal Loss,4316.46,19.654,,7.372,12.282,10,8,0.1,Internal,0.495,20057,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,907,,Metal Loss,4317.507,19.654,,8.419,11.235,4,8,0.1,Internal,0.493,20125,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,908,,Metal Loss,4317.591,19.654,,8.503,11.151,4,8,0.16,Internal,0.494,20115,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,909,,Metal Loss,4317.645,19.654,,8.557,11.097,4,8,0.18,Internal,0.494,20112,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,910,,Metal Loss,4317.696,19.654,,8.608,11.046,8,10,0.11,Internal,0.495,20079,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,911,,Metal Loss,4317.724,19.654,,8.636,11.018,8,13,0.25,Internal,0.497,19983,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,912,,Metal Loss,4317.874,19.654,,8.786,10.868,4,8,0.1,Internal,0.493,20125,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,913,,Metal Loss,4317.907,19.654,,8.819,10.835,8,8,0.15,Internal,0.495,20054,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,914,,Metal Loss,4318.207,19.654,,9.119,10.535,4,8,0.21,Internal,0.494,20106,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,915,,Metal Loss,4318.324,19.654,,9.236,10.418,4,6,0.14,Internal,0.494,20118,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,916,,Metal Loss,4318.501,19.654,,9.413,10.241,4,8,0.21,Internal,0.494,20106,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,917,,Metal Loss,4318.713,19.654,,9.625,10.029,10,8,0.17,Internal,0.497,19990,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,918,,Metal Loss,4318.78,19.654,,9.692,9.962,4,6,0.21,Internal,0.494,20106,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,919,,Metal Loss,4319.149,19.654,,10.061,9.593,4,8,0.2,Internal,0.494,20108,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,920,,Metal Loss,4319.242,19.654,,10.154,9.5,4,8,0.2,Internal,0.494,20108,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,921,,Metal Loss,4319.283,19.654,,10.195,9.459,4,8,0.14,Internal,0.494,20118,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,922,,Metal Loss,4319.307,19.654,,10.219,9.435,4,8,0.1,Internal,0.493,20125,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,923,,Metal Loss,4319.332,19.654,,10.244,9.41,12,21,0.16,Internal,0.498,19946,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,924,,Metal Loss,4319.364,19.654,,10.276,9.378,12,14,0.2,Internal,0.499,19888,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,925,928,Metal Loss,4319.392,19.654,,10.304,9.35,4,8,0.2,Internal,0.494,20108,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,926,928,Metal Loss,4319.402,19.654,,10.314,9.34,10,10,0.16,Internal,0.496,20000,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,927,928,Metal Loss,4319.417,19.654,,10.329,9.325,8,8,0.13,Internal,0.495,20067,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,928,,Cluster,4319.423,19.654,,10.335,9.319,65,17,0.2,Internal,0.548,18118,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,929,928,Metal Loss,4319.429,19.654,,10.341,9.313,8,8,0.19,Internal,0.496,20028,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,930,928,Metal Loss,4319.439,19.654,,10.351,9.303,8,10,0.14,Internal,0.495,20061,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,931,928,Metal Loss,4319.453,19.654,,10.365,9.289,4,8,0.12,Internal,0.493,20122,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,932,,Metal Loss,4319.477,19.654,,10.389,9.265,4,8,0.2,Internal,0.494,20108,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,933,,Metal Loss,4319.52,19.654,,10.432,9.222,4,6,0.21,Internal,0.494,20106,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,934,,Metal Loss,4319.546,19.654,,10.458,9.196,4,6,0.14,Internal,0.494,20118,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,935,,Metal Loss,4319.638,19.654,,10.55,9.104,8,10,0.15,Internal,0.495,20054,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,936,937,Metal Loss,4319.696,19.654,,10.608,9.046,8,13,0.15,Internal,0.495,20054,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,937,,Cluster,4319.703,19.654,,10.615,9.039,22,22,0.19,Internal,0.51,19489,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,938,937,Metal Loss,4319.711,19.654,,10.623,9.031,8,13,0.19,Internal,0.496,20028,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,939,,Metal Loss,4319.79,19.654,,10.702,8.952,8,9,0.17,Internal,0.495,20041,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,940,,Metal Loss,4319.848,19.654,,10.76,8.894,10,8,0.1,Internal,0.495,20057,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,941,,Metal Loss,4319.869,19.654,,10.781,8.873,4,8,0.11,Internal,0.493,20123,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,942,,Metal Loss,4319.931,19.654,,10.843,8.811,4,6,0.19,Internal,0.494,20110,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,943,,Metal Loss,4319.974,19.654,,10.886,8.768,14,9,0.18,Internal,0.5,19848,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,944,,Metal Loss,4320.004,19.654,,10.916,8.738,4,8,0.21,Internal,0.494,20106,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,945,946,Metal Loss,4320.077,19.654,,10.989,8.665,4,8,0.1,Internal,0.493,20125,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,946,,Cluster,4320.082,19.654,,10.994,8.66,14,12,0.2,Internal,0.501,19806,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,947,946,Metal Loss,4320.088,19.654,,11,8.654,4,8,0.2,Internal,0.494,20108,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,948,,Metal Loss,4320.114,19.654,,11.026,8.628,8,11,0.18,Internal,0.496,20034,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,949,,Metal Loss,4320.144,19.654,,11.056,8.598,10,8,0.12,Internal,0.496,20039,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,950,,Metal Loss,4320.169,19.654,,11.081,8.573,12,15,0.14,Internal,0.497,19973,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,951,,Metal Loss,4320.286,19.654,,11.198,8.456,8,13,0.16,Internal,0.495,20048,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,952,,Metal Loss,4320.319,19.654,,11.231,8.423,14,18,0.16,Internal,0.499,19885,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,953,,Metal Loss,4320.347,19.654,,11.259,8.395,8,15,0.17,Internal,0.495,20041,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,954,,Metal Loss,4320.458,19.654,,11.37,8.284,4,8,0.1,Internal,0.493,20125,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,955,,Metal Loss,4320.511,19.654,,11.423,8.231,4,8,0.11,Internal,0.493,20123,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,956,,Metal Loss,4320.554,19.654,,11.466,8.188,10,7,0.15,Internal,0.496,20010,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,957,,Metal Loss,4320.783,19.654,,11.695,7.959,10,15,0.18,Internal,0.497,19980,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,958,,Metal Loss,4320.837,19.654,,11.749,7.905,4,8,0.17,Internal,0.494,20113,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,959,,Metal Loss,4320.866,19.654,,11.778,7.876,10,8,0.15,Internal,0.496,20010,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,960,,Metal Loss,4320.912,19.654,,11.824,7.83,4,7,0.12,Internal,0.493,20122,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,961,,Metal Loss,4321.04,19.654,,11.952,7.702,4,8,0.19,Internal,0.494,20110,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,962,,Metal Loss,4321.105,19.654,,12.017,7.637,10,9,0.12,Internal,0.496,20039,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,963,,Metal Loss,4321.135,19.654,,12.047,7.607,4,8,0.16,Internal,0.494,20115,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,964,,Metal Loss,4321.247,19.654,,12.159,7.495,4,6,0.13,Internal,0.494,20120,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,965,,Metal Loss,4321.304,19.654,,12.216,7.438,10,13,0.14,Internal,0.496,20020,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,966,,Metal Loss,4321.383,19.654,,12.295,7.359,10,10,0.15,Internal,0.496,20010,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,967,,Metal Loss,4321.415,19.654,,12.327,7.327,12,15,0.14,Internal,0.497,19973,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,968,,Metal Loss,4321.486,19.654,,12.398,7.256,4,8,0.12,Internal,0.493,20122,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,969,,Metal Loss,4321.618,19.654,,12.53,7.124,10,10,0.12,Internal,0.496,20039,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,970,,Metal Loss,4321.648,19.654,,12.56,7.094,4,6,0.12,Internal,0.493,20122,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,971,,Metal Loss,4321.709,19.654,,12.621,7.033,10,6,0.12,Internal,0.496,20039,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,972,,Metal Loss,4321.739,19.654,,12.651,7.003,12,13,0.15,Internal,0.498,19959,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,973,,Metal Loss,4321.839,19.654,,12.751,6.903,4,8,0.1,Internal,0.493,20125,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,974,,Metal Loss,4321.91,19.654,,12.822,6.832,12,13,0.16,Internal,0.498,19946,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,975,,Metal Loss,4321.942,19.654,,12.854,6.8,8,6,0.13,Internal,0.495,20067,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,976,,Metal Loss,4322.072,19.654,,12.984,6.67,14,13,0.11,Internal,0.497,19972,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,977,,Metal Loss,4322.175,19.654,,13.087,6.567,4,8,0.15,Internal,0.494,20117,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,978,979,Metal Loss,4322.199,19.654,,13.111,6.543,8,8,0.2,Internal,0.496,20021,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,979,,Cluster,4322.207,19.654,,13.119,6.535,22,10,0.23,Internal,0.514,19326,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,980,979,Metal Loss,4322.214,19.654,,13.126,6.528,8,10,0.23,Internal,0.497,19999,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,981,,Metal Loss,4322.27,19.654,,13.182,6.472,4,8,0.18,Internal,0.494,20112,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,982,,Metal Loss,4322.828,19.654,,13.74,5.914,4,6,0.14,Internal,0.494,20118,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,983,,Metal Loss,4322.972,19.654,,13.884,5.77,4,8,0.19,Internal,0.494,20110,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,984,,Metal Loss,4323.136,19.654,,14.048,5.606,8,12,0.11,Internal,0.495,20079,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,985,,Metal Loss,4323.185,19.654,,14.097,5.557,4,7,0.21,Internal,0.494,20106,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,986,,Metal Loss,4324.182,19.654,,15.094,4.56,4,8,0.18,Internal,0.494,20112,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,987,,Metal Loss,4324.342,19.654,,15.254,4.4,14,13,0.24,Internal,0.503,19729,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,988,,Metal Loss,4324.37,19.654,,15.282,4.372,12,13,0.17,Internal,0.498,19932,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,989,,Metal Loss,4324.409,19.654,,15.321,4.333,4,8,0.1,Internal,0.493,20125,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,990,,Metal Loss,4324.587,19.654,,15.499,4.155,8,13,0.22,Internal,0.496,20006,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,991,,Metal Loss,4324.638,19.654,,15.55,4.104,8,13,0.19,Internal,0.496,20028,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,992,,Metal Loss,4324.676,19.654,,15.588,4.066,4,8,0.2,Internal,0.494,20108,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,993,,Metal Loss,4324.814,19.654,,15.726,3.928,4,6,0.14,Internal,0.494,20118,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,994,,Metal Loss,4324.887,19.654,,15.799,3.855,4,8,0.16,Internal,0.494,20115,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,995,,Metal Loss,4324.909,19.654,,15.821,3.833,4,8,0.12,Internal,0.493,20122,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,996,,Metal Loss,4324.942,19.654,,15.854,3.8,18,15,0.23,Internal,0.508,19548,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,997,,Metal Loss,4324.976,19.654,,15.888,3.766,4,8,0.24,Internal,0.494,20100,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,998,,Metal Loss,4324.992,19.654,,15.904,3.75,4,8,0.19,Internal,0.494,20110,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,999,,Metal Loss,4325.013,19.654,,15.925,3.729,8,10,0.24,Internal,0.497,19991,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,1000,,Metal Loss,4325.092,19.654,,16.004,3.65,10,13,0.29,Internal,0.5,19853,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,1001,,Metal Loss,4325.144,19.654,,16.056,3.598,4,8,0.17,Internal,0.494,20113,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,1002,,Metal Loss,4325.226,19.654,,16.138,3.516,4,8,0.17,Internal,0.494,20113,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,1003,,Metal Loss,4325.303,19.654,,16.215,3.439,8,9,0.12,Internal,0.495,20073,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,1004,,Metal Loss,4325.479,19.654,,16.391,3.263,8,10,0.11,Internal,0.495,20079,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,1005,,Metal Loss,4325.505,19.654,,16.417,3.237,8,13,0.16,Internal,0.495,20048,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,1006,,Metal Loss,4325.525,19.654,,16.437,3.217,4,8,0.19,Internal,0.494,20110,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,1007,,Metal Loss,4325.59,19.654,,16.502,3.152,14,15,0.2,Internal,0.501,19810,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,1008,,Metal Loss,4325.621,19.654,,16.533,3.121,18,18,0.16,Internal,0.503,19752,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,1009,,Metal Loss,4325.696,19.654,,16.608,3.046,4,8,0.15,Internal,0.494,20117,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,1010,,Metal Loss,4325.722,19.654,,16.634,3.02,10,13,0.1,Internal,0.495,20057,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,1011,,Metal Loss,4325.779,19.654,,16.691,2.963,8,13,0.2,Internal,0.496,20021,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,1012,,Metal Loss,4325.905,19.654,,16.817,2.837,10,13,0.1,Internal,0.495,20057,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,1013,,Metal Loss,4325.929,19.654,,16.841,2.813,8,13,0.11,Internal,0.495,20079,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,1014,,Metal Loss,4326.144,19.654,,17.056,2.598,14,13,0.13,Internal,0.498,19938,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,1015,,Metal Loss,4326.429,19.654,,17.341,2.313,12,13,0.15,Internal,0.498,19959,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,1016,,Metal Loss,4326.472,19.654,,17.384,2.27,4,8,0.19,Internal,0.494,20110,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,1017,,Metal Loss,4326.49,19.654,,17.402,2.252,4,8,0.1,Internal,0.493,20125,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,1018,,Metal Loss,4326.561,19.654,,17.473,2.181,4,8,0.13,Internal,0.494,20120,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,1019,,Metal Loss,4326.65,19.654,,17.562,2.092,4,8,0.12,Internal,0.493,20122,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,1020,,Metal Loss,4326.693,19.654,,17.605,2.049,10,8,0.16,Internal,0.496,20000,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,1021,,Metal Loss,4326.804,19.654,,17.716,1.938,8,10,0.2,Internal,0.496,20021,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2510,1022,,Metal Loss,4326.827,19.654,,17.739,1.915,8,13,0.15,Internal,0.495,20054,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2520,,,Joint,4328.742,19.648,,,,,,,,,,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2520,1023,1024,Metal Loss,4328.864,19.648,,0.122,19.526,4,6,0.11,Internal,0.493,20123,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2520,1024,,Cluster,4328.87,19.648,,0.128,19.52,17,33,0.11,Internal,0.499,19902,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2520,1025,1024,Metal Loss,4328.874,19.648,,0.132,19.516,10,18,0.1,Internal,0.495,20057,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2520,1026,,Metal Loss,4329.024,19.648,,0.282,19.366,4,8,0.1,Internal,0.493,20125,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2520,1027,1028,Metal Loss,4329.056,19.648,,0.314,19.334,4,6,0.14,Internal,0.494,20118,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2520,1028,,Cluster,4329.065,19.648,,0.323,19.325,22,13,0.21,Internal,0.512,19409,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2520,1029,1028,Metal Loss,4329.072,19.648,,0.33,19.318,8,13,0.21,Internal,0.496,20013,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2520,1030,,Metal Loss,4329.107,19.648,,0.365,19.283,4,6,0.1,Internal,0.493,20125,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2520,1031,,Metal Loss,4329.137,19.648,,0.395,19.253,8,8,0.1,Internal,0.494,20085,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2520,1032,,Metal Loss,4329.468,19.648,,0.726,18.922,8,13,0.1,Internal,0.494,20085,3.96,,,,
6ba7b810-9dad-11d1-80b4-00c04fd430c8,ILI-20,2020,2520,1033,,Metal Loss,4329.529,19.648,,0.787,18.861,4,6,0.17,Internal,0.494,20113,3.96,,,,
