insp_guid,ili_id,iliyr,joint_number,feature_number,cluster_number,feature_type,distance,joint_length,dist_to_us,dist_to_gs,length,wideth,depth,wall_surface,estimated_repair_factor,burst_pressure,wall_thickness,od_restriction,latitude,longitude,elevation
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6820,,,,11116.382,19.706,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6830,,,,11136.088,19.676,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6840,,,,11155.764,19.692,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6850,,,,11175.456,19.702,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6860,,,,11195.158,19.71,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6870,,,,11214.868,19.694,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6880,,,,11234.562,19.664,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6890,,,,11254.226,19.686,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6900,,,,11273.912,7.696,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6910,,,,11281.608,8.964,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6920,,,,11290.572,10.094,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6930,,,,11300.666,10.872,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6940,,,,11311.538,9.488,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6950,,,,11321.026,8.774,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6960,,,,11329.8,12.152,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6970,,,,11341.952,11.532,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6980,,,,11353.484,12.922,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,6990,,,,11366.406,13.52,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7000,,,,11379.926,12.942,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7010,,,,11392.868,13.79,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7020,,,,11406.658,11.656,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7030,,,,11418.314,10.95,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7040,,,,11429.264,11.366,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7050,,,,11440.63,19.696,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7060,,,,11460.326,19.676,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7070,,,,11480.002,19.018,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7080,,,,11499.02,19.702,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7090,,,,11518.722,18.264,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7100,,,,11536.986,18.17,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7110,,,,11555.156,19.686,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7120,,,,11574.842,18.244,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7130,,,,11593.086,4.552,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7140,,,,11597.638,15.152,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7150,,,,11612.79,18.27,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7160,,,,11631.06,16.35,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7170,,,,11647.41,4.752,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7180,,,,11652.162,18.274,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7190,,,,11670.436,3.794,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7200,,,,11674.23,18.244,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7210,,,,11692.474,18.24,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7220,,,,11710.714,19.7,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7230,,,,11730.414,14.452,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7240,,,,11744.866,18.28,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7250,,,,11763.146,19.748,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7260,,,,11782.894,19.658,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7270,,,,11802.552,18.78,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7280,,,,11821.332,15.196,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7290,,,,11836.528,18.24,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7300,,,,11854.768,17.818,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7310,,,,11872.586,18.284,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7320,,,,11890.87,18.26,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7330,,,,11909.13,18.252,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7340,,,,11927.382,18.246,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7350,,,,11945.628,18.26,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7360,,,,11963.888,18.272,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7370,,,,11982.16,18.278,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7380,,,,12000.438,18.27,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7390,,,,12018.708,18.268,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7400,,,,12036.976,18.234,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7410,,,,12055.21,18.166,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7420,,,,12073.376,18.254,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7430,,,,12091.63,18.28,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7440,,,,12109.91,18.264,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7450,,,,12128.174,18.244,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7460,,,,12146.418,18.242,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7470,,,,12164.66,18.284,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7480,,,,12182.944,18.266,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7490,,,,12201.21,15.044,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7500,,,,12216.254,18.262,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7510,,,,12234.516,18.22,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7520,,,,12252.736,18.242,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7530,,,,12270.978,18.256,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7540,,,,12289.234,18.264,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7550,,,,12307.498,18.296,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7560,,,,12325.794,2.064,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7570,,,,12327.858,18.27,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7580,,,,12346.128,18.23,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7590,,,,12364.358,18.246,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7600,,,,12382.604,18.286,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7610,,,,12400.89,17.644,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7620,,,,12418.534,18.284,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7630,,,,12436.818,15.604,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7640,,,,12452.422,18.24,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7650,,,,12470.662,12.766,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7660,,,,12483.428,12.738,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7670,,,,12496.166,10.284,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7680,,,,12506.45,13.122,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7690,,,,12519.572,13.102,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7700,,,,12532.674,13.1,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7710,,,,12545.774,13.942,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7720,,,,12559.716,12.84,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7730,,,,12572.556,9.314,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7740,,,,12581.87,8.714,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7750,,,,12590.584,18.238,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7760,,,,12608.822,18.28,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7770,,,,12627.102,18.206,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7780,,,,12645.308,16.602,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7790,,,,12661.91,13.314,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7800,,,,12675.224,11.344,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7810,,,,12686.568,10.444,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7820,,,,12697.012,19.708,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7830,,,,12716.72,18.3,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7840,,,,12735.02,19.714,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7850,,,,12754.734,19.7,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7860,,,,12774.434,11.528,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7870,,,,12785.962,19.676,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7880,,,,12805.638,19.688,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7890,,,,12825.326,19.714,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7900,,,,12845.04,19.708,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7910,,,,12864.748,19.7,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7920,,,,12884.448,19.658,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7930,,,,12904.106,19.67,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7940,,,,12923.776,19.686,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7950,,,,12943.462,19.714,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7960,,,,12963.176,19.712,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7970,,,,12982.888,19.736,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7980,,,,13002.624,19.68,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,7990,,,,13022.304,19.632,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8000,,,,13041.936,19.684,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8010,,,,13061.62,19.708,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8020,,,,13081.328,19.688,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8030,,,,13101.016,19.71,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8040,,,,13120.726,19.67,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8050,,,,13140.396,19.642,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8060,,,,13160.038,19.692,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8070,,,,13179.73,19.726,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8080,,,,13199.456,19.702,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8090,,,,13219.158,19.72,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8100,,,,13238.878,19.706,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8110,,,,13258.584,19.678,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8120,,,,13278.262,19.692,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8130,,,,13297.954,19.73,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8140,,,,13317.684,19.736,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8150,,,,13337.42,19.718,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8160,,,,13357.138,19.666,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8170,,,,13376.804,19.682,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8180,,,,13396.486,19.7,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8190,,,,13416.186,19.714,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8200,,,,13435.9,19.7,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8210,,,,13455.6,19.692,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8220,,,,13475.292,19.484,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8230,,,,13494.776,17.406,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8240,,,,13512.182,19.732,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8250,,,,13531.914,19.742,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8260,,,,13551.656,19.76,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8270,,,,13571.416,19.738,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8280,,,,13591.154,19.686,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8290,,,,13610.84,19.648,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8300,,,,13630.488,19.736,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8310,,,,13650.224,2.242,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8320,,,,13652.466,19.728,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8330,,,,13672.194,6.7,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8340,,,,13678.894,0.626,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8350,,,,13679.52,0.576,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8360,,,,13680.096,3.76,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8370,,,,13683.856,1.416,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8380,,,,13685.272,3.902,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8390,,,,13689.174,0.25,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8400,,,,13689.424,0.93,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8410,,,,13690.354,0.28,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8420,,,,13690.634,0.808,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,8430,,,,13691.442,0,,,,,,,,,,,,,
